Protein,INT_M.1,INT_M.2,POS_M.1,POS_M.2,pvalue,log2FC,imputed_log2FC,imputed_Pvalue,imputed_adjPvalue
Q9DBL7,15.54633544,15.50607672,14.83708791,14.58820266,0.332873789,0.81356079,0.81356079,0.332873789,0.997566344
Q9DBL9,14.096221,14.36276574,15.83187625,15.40886044,0.084355875,-1.390874974,-1.390874974,0.084355875,0.988262249
Q9DBM2,13.78330522,14.49597991,13.81027037,13.75007886,0.540509708,0.359467947,0.359467947,0.540509708,0.997566344
Q9DBP5,17.61072775,17.93553752,17.78628981,17.54999693,0.814055501,0.104989265,0.104989265,0.814055501,0.997566344
Q9DBR0,14.32916565,13.90378772,13.35011044,12.80370735,0.139671199,1.03956779,1.03956779,0.139671199,0.988262249
Q9DBR1,15.55416912,15.88700637,15.44414136,14.9073132,0.481973386,0.544860467,0.544860467,0.481973386,0.997566344
Q9DBT5,13.31201862,12.7143419,12.72265387,12.0321728,0.415313013,0.635766924,0.635766924,0.415313013,0.997566344
Q9DC69,16.7046872,16.07288625,14.57721798,14.62875503,0.124412247,1.785800221,1.785800221,0.124412247,0.988262249
Q9DC70,17.0596991,16.64011858,15.15402915,15.04101753,0.06107908,1.752385499,1.752385499,0.06107908,0.988262249
Q9DCD0,15.09284253,15.82892267,15.00400477,14.73320634,0.346930575,0.592277049,0.592277049,0.346930575,0.997566344
Q9DCD2,12.92377315,13.42940674,13.69870467,13.30078153,0.686862365,-0.323153152,-0.323153152,0.686862365,0.997566344
Q9DCF9,14.71660514,15.6682202,16.03949743,15.82525695,0.331014565,-0.739964518,-0.739964518,0.331014565,0.997566344
Q9DCH4,16.37106054,16.34851493,16.46149886,16.01328363,0.799133866,0.122396495,0.122396495,0.799133866,0.997566344
Q9DCJ5,18.34182283,18.29392062,17.39732368,16.93203016,0.228365409,1.15319481,1.15319481,0.228365409,0.988262249
Q9DCL9,16.69521157,16.40166587,16.43093671,16.07687979,0.59088609,0.294530471,0.294530471,0.59088609,0.997566344
Q9DCM2,14.82744195,15.48362686,14.67838007,14.02384097,0.472660419,0.804423891,0.804423891,0.472660419,0.997566344
Q9DCN1,16.09255797,15.82247125,15.71716766,16.03264932,0.904947838,0.082606116,0.082606116,0.904947838,0.997566344
Q9DCN2,17.00264544,17.35045066,17.09042578,16.81750068,0.71176245,0.222584824,0.222584824,0.71176245,0.997566344
Q9DCS3,15.58937276,15.91582215,14.83251047,14.20601077,0.161392285,1.233336835,1.233336835,0.161392285,0.988262249
Q9DCT2,17.74093452,17.40666771,15.92121334,15.70130646,0.075381484,1.76254121,1.76254121,0.075381484,0.988262249
Q9DCW4,17.57181058,17.87309632,16.74064207,16.08802426,0.144667205,1.30812029,1.30812029,0.144667205,0.988262249
Q9DCW4;A0A0N4SVE0,18.90917821,18.71736182,17.34273446,16.33971085,0.176115178,1.972047364,1.972047364,0.176115178,0.988262249
Q9DCX2,16.30566706,16.65157152,16.81815919,16.49140277,0.682035451,-0.176161695,-0.176161695,0.682035451,0.997566344
Q9EP71,12.73785996,13.19999434,13.56973696,13.24935052,0.588863746,-0.440616594,-0.440616594,0.588863746,0.997566344
Q9EPC1,15.80675982,15.87245011,16.1334774,16.28451309,0.421040972,-0.36939028,-0.36939028,0.421040972,0.997566344
Q9EPL8,15.8902299,16.15937367,15.60360099,15.75056827,0.67135778,0.347717157,0.347717157,0.67135778,0.997566344
Q9EPU0,16.16400275,16.28644777,16.24365107,15.91780367,0.788113086,0.144497886,0.144497886,0.788113086,0.997566344
Q9EQ06,15.76258967,15.95192213,16.17141139,16.65214474,0.269869802,-0.554522166,-0.554522166,0.269869802,0.996315489
Q9EQ20,15.13343813,15.51799559,14.91678283,14.51160395,0.234337403,0.611523472,0.611523472,0.234337403,0.988262249
Q9EQC5,14.31061278,14.87611525,14.70516815,14.06415331,0.753768533,0.208703283,0.208703283,0.753768533,0.997566344
Q9EQH3,14.81923108,14.99152185,14.79993927,14.34685996,0.735548963,0.331976852,0.331976852,0.735548963,0.997566344
Q9Z0F7;Q91ZZ3,14.73427385,15.28102115,17.34053809,17.18178199,0.021116519,-2.253512538,-2.253512538,0.021116519,0.988262249
Q9EQP2,15.13781175,15.4661961,16.38734948,16.83777544,0.146627069,-1.310558536,-1.310558536,0.146627069,0.988262249
Q9EQU5,17.39489351,17.35708028,16.93609524,16.87158413,0.366732439,0.472147213,0.472147213,0.366732439,0.997566344
Q9Z0P4,12.7799485,13.23728585,15.30855875,15.25044085,0.006578613,-2.270882627,-2.270882627,0.006578613,0.988262249
Q9ERB0,17.03928094,17.07984295,16.97107838,16.72262121,0.666561587,0.212712151,0.212712151,0.666561587,0.997566344
Q9ERD7,15.11560386,15.38118047,15.78728157,15.23321462,0.738127539,-0.261855929,-0.261855929,0.738127539,0.997566344
Q9ERG2,16.85980424,16.69941549,16.9716874,16.23573404,0.751979088,0.175899147,0.175899147,0.751979088,0.997566344
Q9ERK4,15.27324924,15.04848687,13.7874945,13.41758884,0.349360776,1.558326388,1.558326388,0.349360776,0.997566344
Q9ERS2,16.92879593,16.69302406,15.60923646,15.17180229,0.192148001,1.420390621,1.420390621,0.192148001,0.988262249
Q9ERT9,14.12604087,14.42917974,14.87232738,14.25819141,0.747634685,-0.287649088,-0.287649088,0.747634685,0.997566344
Q9ERU9,15.92402484,15.77177315,15.4236337,15.30001462,0.376403124,0.486074838,0.486074838,0.376403124,0.997566344
Q9ES28,15.82478476,16.23838608,15.88605376,16.19028768,0.991659486,-0.006585303,-0.006585303,0.991659486,0.997566344
Q9ESE1,13.99444183,13.9162527,14.07731645,14.10025168,0.828729956,-0.133436795,-0.133436795,0.828729956,0.997566344
Q9ESE1;Q9EPN1,15.07869288,15.49407429,15.07024676,14.88202205,0.676537851,0.310249182,0.310249182,0.676537851,0.997566344
Q9ESJ7,15.43645129,15.20861541,16.19844504,14.72685676,0.858628566,-0.140117548,-0.140117548,0.858628566,0.997566344
Q9ET01,17.30907679,17.58083717,16.23146067,16.41219181,0.203869648,1.123130741,1.123130741,0.203869648,0.988262249
Q9JHH9,15.29124266,15.25598749,16.40662024,15.88957526,0.271117514,-0.874482675,-0.874482675,0.271117514,0.996315489
Q9JHJ0,15.47812247,15.32672124,15.39079004,15.46951313,0.962765573,-0.027729733,-0.027729733,0.962765573,0.997566344
Q9JHS4,13.13309404,13.4566111,12.76828773,12.33139284,0.344565662,0.745012283,0.745012283,0.344565662,0.997566344
Q9JHU2,16.57438049,16.27702238,16.25661236,16.16631239,0.637772298,0.214239057,0.214239057,0.637772298,0.997566344
Q9JHU4,15.86507687,15.99409369,16.12459349,16.25998755,0.616385272,-0.262705235,-0.262705235,0.616385272,0.997566344
Q9JI10,15.60681429,15.5873544,14.94760231,15.96173402,0.853589756,0.142416183,0.142416183,0.853589756,0.997566344
Q9JIF7,17.57783403,17.59662629,17.50096171,17.76686597,0.914625483,-0.046683681,-0.046683681,0.914625483,0.997566344
Q9JIK5,14.09160067,13.67551604,14.91858376,15.43687417,0.21050168,-1.294170611,-1.294170611,0.21050168,0.988262249
Q9JIX8,14.01933963,14.09789119,14.25410479,13.91531441,0.961194181,-0.026094192,-0.026094192,0.961194181,0.997566344
Q9JJC6,15.69892166,15.48350091,15.44002562,15.19867524,0.740734324,0.271860856,0.271860856,0.740734324,0.997566344
Q9JJI8,15.44562932,15.81561173,15.89394518,15.32988859,0.970899457,0.018703639,0.018703639,0.970899457,0.997566344
Q9JJZ2,16.99000961,17.19586497,14.38846878,14.5807339,0.084894036,2.608335951,2.608335951,0.084894036,0.988262249
Q9JJZ4,13.63231366,13.65262093,14.26919975,14.08005715,0.442220712,-0.532161148,-0.532161148,0.442220712,0.997566344
Q9JK42,17.26776847,17.56640502,15.12236769,15.66555589,0.130228646,2.023124955,2.023124955,0.130228646,0.988262249
Q9JK53,15.52301055,15.79778816,16.74779962,16.57984624,0.296506178,-1.003423576,-1.003423576,0.296506178,0.997566344
Q9JKC8,15.87137587,16.10025168,16.44553222,16.42163752,0.248299636,-0.447771096,-0.447771096,0.248299636,0.990420869
Q9JKF1,13.55891819,14.10264039,14.4951848,14.80954556,0.30065303,-0.821585888,-0.821585888,0.30065303,0.997566344
Q9JKP5,16.23916962,15.92353641,16.07156711,15.54088479,0.602809338,0.275127065,0.275127065,0.602809338,0.997566344
Q9JKR6,15.02721968,15.10959777,14.67396738,14.55256649,0.371406594,0.45514179,0.45514179,0.371406594,0.997566344
Q9JKV1;A0A0A6YVU8,13.7497647,13.84607799,13.8957646,13.69837911,0.998896701,0.000849486,0.000849486,0.998896701,0.999510274
Q9JKX6,17.11527821,17.00754547,17.03048318,16.98747335,0.907252402,0.05243358,0.05243358,0.907252402,0.997566344
Q9JL56,15.88581551,16.02963233,15.55937709,15.72890368,0.371565596,0.313583536,0.313583536,0.371565596,0.997566344
Q9JLI8,15.87197741,16.2146315,15.978082,15.50268855,0.654907861,0.302919179,0.302919179,0.654907861,0.997566344
Q9JLQ0,15.05134788,15.21091987,14.92068891,14.46164027,0.499494754,0.439969283,0.439969283,0.499494754,0.997566344
Q9JLR9,16.96476953,16.8980581,14.75728582,14.52552081,0.151236039,2.2900105,2.2900105,0.151236039,0.988262249
Q9JLV1,15.76830028,15.89203995,15.87924819,15.75374525,0.973520653,0.013673396,0.013673396,0.973520653,0.997566344
Q9JM76,15.94150617,16.48721198,17.06297367,16.73621693,0.409056757,-0.685236224,-0.685236224,0.409056757,0.997566344
Q9JMA1,15.85784321,15.92113925,15.82714994,15.64729639,0.811705575,0.152268063,0.152268063,0.811705575,0.997566344
Q9JMD0,16.92543854,17.05451953,16.777769,16.36218356,0.554093275,0.42000275,0.42000275,0.554093275,0.997566344
Q9JMH9,14.16105313,13.97497706,13.65899243,13.20637339,0.249141539,0.635332186,0.635332186,0.249141539,0.990420869
Q9QUI0;Q62159;P62746;Q9CR99,11.77577487,11.52806335,12.58233019,12.86577193,0.200438444,-1.072131949,-1.072131949,0.200438444,0.988262249
Q9QVP9,14.50787413,14.94603836,15.0744242,15.19610957,0.463131897,-0.408310641,-0.408310641,0.463131897,0.997566344
Q9QXD8,14.94475781,15.24369466,14.49473061,14.43963612,0.487984563,0.627042872,0.627042872,0.487984563,0.997566344
Q9QXG4,16.29451306,16.86270948,16.26140702,16.16713952,0.623371815,0.364338001,0.364338001,0.623371815,0.997566344
Q9QXK3,14.70370179,14.78897481,14.79441971,14.65472272,0.973914255,0.021767087,0.021767087,0.973914255,0.997566344
Q9QXS1,15.15076746,14.91907247,14.95166563,14.97024425,0.855428456,0.073965025,0.073965025,0.855428456,0.997566344
Q9QXZ0,15.76262961,15.67038982,15.23850349,15.27454386,0.331145986,0.459986045,0.459986045,0.331145986,0.997566344
Q9QY76,17.58613715,17.22009299,16.66860289,16.82574262,0.243173058,0.655942319,0.655942319,0.243173058,0.988262249
Q9QYB1,17.55179837,17.67010296,18.15214618,17.71525151,0.541692748,-0.322748179,-0.322748179,0.541692748,0.997566344
Q9QYB5,17.28651143,17.09002273,16.59726695,16.19266288,0.219884202,0.79330217,0.79330217,0.219884202,0.988262249
Q9QYC0,15.37535292,15.00638765,14.72764058,14.37704146,0.392031086,0.63852927,0.63852927,0.392031086,0.997566344
Q9QYF9,15.82863798,15.86026655,15.50545489,15.3848126,0.467312016,0.399318522,0.399318522,0.467312016,0.997566344
Q9QYG0,16.97034687,16.72908637,16.58956675,16.33615938,0.599349431,0.38685355,0.38685355,0.599349431,0.997566344
Q9WTQ5,14.37004882,15.40617304,17.4745783,17.24885021,0.003824118,-2.473603327,-2.473603327,0.003824118,0.988262249
Q9QZ06,14.57849063,15.13570929,14.9912118,14.40965611,0.81659411,0.156666,0.156666,0.81659411,0.997566344
Q9QZ73;A0A1Y7VP24,13.7588478,13.75936809,13.574357,13.59374125,0.777900516,0.17505882,0.17505882,0.777900516,0.997566344
Q9QZ85,13.45879108,14.65273296,14.54430039,14.45011579,0.529603429,-0.441446075,-0.441446075,0.529603429,0.997566344
Q9QZB7,12.42022342,12.5301378,12.85420753,12.85544248,0.641479875,-0.379644393,-0.379644393,0.641479875,0.997566344
Q9QZD9,16.03614761,15.78024933,15.73861965,15.54146878,0.674706727,0.268154259,0.268154259,0.674706727,0.997566344
Q9QZE5,14.75988372,14.54714478,15.11119801,15.47959105,0.357291279,-0.641880277,-0.641880277,0.357291279,0.997566344
Q9QZQ1,14.53225123,14.70455212,14.95252359,14.21689739,0.952939792,0.033691184,0.033691184,0.952939792,0.997566344
Q9QZQ8,15.35787103,15.07147416,16.17176374,16.05711353,0.176003383,-0.899766041,-0.899766041,0.176003383,0.988262249
Q9QZQ8;Q8CCK0,17.3513016,17.7830238,16.68852352,16.75785875,0.116099898,0.843971566,0.843971566,0.116099898,0.988262249
Q9QZS7,15.8366175,16.19656371,16.96882426,15.78335638,0.52189006,-0.359499722,-0.359499722,0.52189006,0.997566344
Q9R078,15.58525968,15.50159502,14.20201542,14.27704053,0.074316953,1.303899377,1.303899377,0.074316953,0.988262249
Q9R0A0,14.70600529,14.600644,15.25509491,15.14839651,0.32715012,-0.548421066,-0.548421066,0.32715012,0.997566344
Q9R0H0,14.1027335,14.87860406,14.67661826,14.31498763,0.993925478,-0.005134164,-0.005134164,0.993925478,0.997599879
Q9R0P5,14.74960759,14.47053178,14.97857641,15.20235344,0.475824236,-0.480395236,-0.480395236,0.475824236,0.997566344
Q9R0P6,17.59324521,17.78135971,18.1264625,18.01900425,0.41343001,-0.385430913,-0.385430913,0.41343001,0.997566344
Q9R0X4,17.07870237,16.69622445,16.69077137,16.75810813,0.75864777,0.163023663,0.163023663,0.75864777,0.997566344
Q9R0X4;Q32MW3,15.85566403,16.04957719,15.52641941,15.40206017,0.439441588,0.488380816,0.488380816,0.439441588,0.997566344
Q9R0Y5,16.62513804,16.40985496,15.97875514,16.43921405,0.565498917,0.308511909,0.308511909,0.565498917,0.997566344
Q9R112,15.14745822,15.45401637,16.20789887,16.27449597,0.363667288,-0.940460123,-0.940460123,0.363667288,0.997566344
Q9R190,13.82197324,13.09465504,13.46887855,13.95601308,0.724076006,-0.254131676,-0.254131676,0.724076006,0.997566344
Q9R190;Q924K8,14.89382292,14.2809882,13.91176647,15.01100881,0.867625498,0.12601792,0.12601792,0.867625498,0.997566344
Q9R1C7,14.23511671,14.26140656,13.79282912,13.62363694,0.505129145,0.540028608,0.540028608,0.505129145,0.997566344
Q9R1J0,15.31461865,16.48480716,16.39789185,15.86040806,0.770712621,-0.22943705,-0.22943705,0.770712621,0.997566344
Q9R1P4,13.41976132,13.72346738,13.64341739,13.33259606,0.89231804,0.083607632,0.083607632,0.89231804,0.997566344
Q9WTI7,15.50694033,15.71702652,15.90914279,16.19659061,0.47729579,-0.440883272,-0.440883272,0.47729579,0.997566344
Q9WTK3,16.52994902,16.54295628,17.78039879,17.61604623,0.107256271,-1.161769861,-1.161769861,0.107256271,0.988262249
Q9WTL7,14.07464324,14.43905168,13.70725127,13.53952235,0.374644832,0.633460651,0.633460651,0.374644832,0.997566344
Q9WTP7,17.34197262,17.3142831,16.15883475,16.13090257,0.180898118,1.183259204,1.183259204,0.180898118,0.988262249
Q9CQI6,15.38242139,15.41301347,17.91874387,18.43799941,0.043460297,-2.780654209,-2.780654209,0.043460297,0.988262249
Q9WTQ8,15.83489072,15.55985504,13.94370526,14.30520676,0.07454521,1.57291687,1.57291687,0.07454521,0.988262249
Q9WTW5,15.98274853,16.17644589,16.30088875,16.05227085,0.865658997,-0.096982594,-0.096982594,0.865658997,0.997566344
Q9WTX2,17.21944294,16.96425058,17.03833186,16.72832602,0.772644088,0.208517817,0.208517817,0.772644088,0.997566344
Q9WU78,15.67767033,15.76768588,15.77819766,15.85388246,0.874569862,-0.093361952,-0.093361952,0.874569862,0.997566344
Q9WUA2,16.05280128,16.06449216,15.29256009,15.63908197,0.285479084,0.592825692,0.592825692,0.285479084,0.996315489
Q9WUA3,15.86076089,16.24564399,15.46767617,15.52135136,0.437474717,0.558688673,0.558688673,0.437474717,0.997566344
Q9WUB3,16.12438782,16.49075509,15.58692351,17.57575822,0.828039837,-0.27376941,-0.27376941,0.828039837,0.997566344
Q9WUK2,16.79129703,16.18419873,15.55855746,15.6860047,0.3264323,0.865466799,0.865466799,0.3264323,0.997566344
Q9WUL7,12.31463989,13.0655676,12.30455097,12.85293909,0.878127239,0.111358715,0.111358715,0.878127239,0.997566344
Q9WUM3,15.77431675,16.03225463,16.22521338,15.84633508,0.861285587,-0.132488537,-0.132488537,0.861285587,0.997566344
Q9WUM4,14.3974741,14.87728413,14.58167136,14.43267238,0.888658675,0.130207243,0.130207243,0.888658675,0.997566344
Q9WUM5,19.72753495,20.02634513,16.97250653,17.23694304,0.075845275,2.772215257,2.772215257,0.075845275,0.988262249
Q9WUQ2,17.58842185,17.44903577,17.37949683,17.56510208,0.915661322,0.046429358,0.046429358,0.915661322,0.997566344
Q9WUR2,15.68483063,16.11344707,14.84705759,14.74213102,0.21086048,1.104544543,1.104544543,0.21086048,0.988262249
Q9WV32,14.38808457,14.70374139,14.54460227,14.77308768,0.868943617,-0.112931991,-0.112931991,0.868943617,0.997566344
Q9WV55,16.91647145,16.60270775,16.47978869,16.47410198,0.521121642,0.282644259,0.282644259,0.521121642,0.997566344
Q9WV80,15.67286728,15.73028438,16.31573334,16.3927199,0.173470248,-0.652650799,-0.652650799,0.173470248,0.988262249
Q9WVC3,15.24206356,15.99075751,17.7215282,16.16936443,0.222758194,-1.329035777,-1.329035777,0.222758194,0.988262249
Q9WVE8,15.24507108,15.48835765,15.23405724,14.86492566,0.606887732,0.317222912,0.317222912,0.606887732,0.997566344
Q9WVK4,16.68280891,16.86468306,16.9652081,16.9484262,0.755253506,-0.18307116,-0.18307116,0.755253506,0.997566344
Q9WVK4;Q9QXY6,18.10707401,17.91292441,18.50393441,18.6098208,0.475758137,-0.546878394,-0.546878394,0.475758137,0.997566344
Q9WVL0,16.21491125,16.54498252,16.76645233,16.57044692,0.665904284,-0.288502742,-0.288502742,0.665904284,0.997566344
Q9WVL3,14.61936028,14.03290668,12.91039914,13.09001315,0.146786825,1.325927334,1.325927334,0.146786825,0.988262249
Q9Z0E6,14.5994688,14.82988158,15.6432414,15.62124559,0.198866324,-0.917568304,-0.917568304,0.198866324,0.988262249
Q9Z0E6;Q01514,15.39016896,15.77107674,16.4118916,16.6059569,0.117575302,-0.928301406,-0.928301406,0.117575302,0.988262249
P70429,10.22869846,9.941370452,12.78215871,13.5012152,0.014456815,-3.0566525,-3.0566525,0.014456815,0.988262249
P48025,10.4987495,11.1210154,13.94297261,14.26356264,0.002919617,-3.293385172,-3.293385172,0.002919617,0.988262249
Q9Z0H4,15.30317427,15.10025168,15.26047854,14.82007922,0.865173722,0.161434092,0.161434092,0.865173722,0.997566344
Q9Z0N1,15.48161827,15.5370356,15.3399972,14.89796481,0.328896801,0.390345931,0.390345931,0.328896801,0.997566344
Q9Z0N1;Q9Z0N2,14.66072018,14.99103461,14.17983136,14.26517549,0.237546507,0.603373969,0.603373969,0.237546507,0.988262249
Q9Z0F7,13.90192028,15.73937541,18.85033364,18.48307374,0.00696354,-3.84605585,-3.84605585,0.00696354,0.988262249
Q9Z0P5,12.98184756,13.64446688,14.07809333,13.64967715,0.497981951,-0.550728016,-0.550728016,0.497981951,0.997566344
Q9Z0S1,13.42495357,14.05154884,15.76828773,15.16816282,0.095574448,-1.729974069,-1.729974069,0.095574448,0.988262249
Q9Z0V7,13.85963184,14.4462433,14.24347154,13.79279029,0.847926385,0.134806657,0.134806657,0.847926385,0.997566344
Q9Z0W3,12.60262928,9.69985,12.47540413,12.21067134,0.449125414,0.259591545,0.259591545,0.449125414,0.997566344
Q9Z0X1,16.90743715,16.91913857,15.06294452,15.17873104,0.077936893,1.792450082,1.792450082,0.077936893,0.988262249
Q9Z110,13.66411391,14.09085674,16.42121015,16.82264551,0.059916598,-2.744442508,-2.744442508,0.059916598,0.988262249
Q9Z1A1,16.41696169,16.56505517,16.23875358,16.100327,0.633242048,0.321468142,0.321468142,0.633242048,0.997566344
Q9Z1D1,16.84264912,16.67511816,16.14467605,16.22406218,0.239737742,0.574514531,0.574514531,0.239737742,0.988262249
Q9Z1E4,16.49428582,16.68297284,15.74268029,15.87814908,0.268953299,0.77821464,0.77821464,0.268953299,0.996315489
Q9Z1N5,16.15378951,16.43729693,16.72693656,16.40139621,0.649330404,-0.268623167,-0.268623167,0.649330404,0.997566344
Q9Z1N5;Q8VDW0,14.69536804,14.69488188,14.60688347,14.98397404,0.858393245,-0.100303797,-0.100303797,0.858393245,0.997566344
Q9Z1P6,16.9174187,16.57884439,15.4603279,14.74488638,0.158155797,1.645524405,1.645524405,0.158155797,0.988262249
Q9Z1Q9,15.43236002,15.47346684,15.38798134,15.29669589,0.840256016,0.110574816,0.110574816,0.840256016,0.997566344
Q9Z1T1,15.41374235,15.9562854,15.72704296,15.6912564,0.962164372,-0.024135808,-0.024135808,0.962164372,0.997566344
