"","UNIPROT","SYMBOL","X.1","NegControl.1","NegControl.2","INT.1","INT.2","INT.3","INT.4","POS.1","POS.2","POS.3","POS.4","pvalue","imputed_log2FC","imputed_Pvalue","imputed_adjPvalue","X","log10pvalue","diffexpressed","unpacked"
"195","O08528","Hk2",1510,13.42897554,14.60074252,16.21145823,17.14455924,16.45681856,16.66874509,13.88162322,15.71194483,15.15577251,15.31334432,0.01075533,-1.604724061,0.01075533,0.134275235,NA,19.6837625984831,"INT","O08528"
"196","O08529","Capn2",350,11.43143578,11.87667042,14.50300178,14.95186533,14.44622898,14.35231935,13.47161467,14.94752761,15.13396141,14.84994259,0.924930504,0.037407708,0.924930504,0.962806894,NA,0.338908973833026,"NS","O08529"
"197","O08547","Sec22b",206,11.79601077,12.12038537,15.70192097,16.38844479,15.53884305,15.71794986,15.06963167,16.68157273,16.32485569,16.31162269,0.510700195,0.260131029,0.510700195,0.718240999,NA,2.91833976318324,"NS","O08547"
"198","O08553","Dpysl2",574,12.36820632,12.84208321,15.10318483,16.04697915,15.0470403,15.42081554,14.16163856,15.82193245,15.78350445,15.12074941,0.681912801,-0.182548733,0.681912801,0.823956906,NA,1.66271156818189,"NS","O08553"
"199","O08579","Emd",396,12.40218602,12.5851973,15.67109873,16.28484217,15.69422184,15.48375281,14.93059875,16.07691995,16.25018737,15.76994113,0.935564427,-0.026567086,0.935564427,0.963529428,NA,0.289262997437236,"NS","O08579"
"200","O08582","Gtpbp1",658,11.09447361,12.30597622,13.0574672,13.43136701,12.76236127,13.71810471,12.22830765,13.5563863,13.4472124,12.75755669,0.574586874,-0.244959289,0.574586874,0.761036436,NA,2.40644299357788,"NS","O08582"
"201","O08638",NA,296,10.44584255,10.71912262,12.27126796,12.79362363,12.03018585,12.33241683,12.72834551,12.5932277,12.47759361,12.0901786,0.58473651,0.115462787,0.58473651,0.761934637,NA,2.33039788672534,"NS","O08638"
"202","O08648","Map3k4",424,11.31049918,11.61801836,14.08994696,14.80039438,13.9881521,14.40640433,13.32122348,15.04195854,14.38248894,14.3639294,0.91018525,-0.043824354,0.91018525,0.95408486,NA,0.408702067284533,"NS","O08648"
"203","O08709","Prdx6",713,13.19545402,13.55378813,15.422979,15.50674289,15.39282679,15.58078247,14.20241218,15.58748604,15.52780408,15.39527177,0.373930834,-0.297589273,0.373930834,0.61195508,NA,4.27208721837133,"NS","O08709"
"204","O08715","Akap1",1568,10.88349189,11.92256171,15.48936984,16.43504295,16.24457602,16.0127991,13.2610825,14.54653278,14.35428702,14.17149558,0.001289496,-1.962097512,0.001289496,0.131329092,NA,28.8958000069985,"INT","O08715"
"205","O08716","Fabp9",451,14.72312762,14.98535277,16.67065625,17.76946338,16.55857019,17.21095666,15.86043231,17.73165049,17.34143195,16.97634036,0.874119783,-0.07494784,0.874119783,0.933491433,NA,0.584290507392043,"NS","O08716"
"206","O08739","Ampd3",1353,13.71263447,14.70989155,16.38372117,16.5699001,16.24151771,15.98544173,14.18169581,15.79844649,15.25672469,15.6462493,0.032227108,-1.074366105,0.032227108,0.180057238,NA,14.9177866550829,"INT","O08739"
"210","O08749","Dld",1463,14.77378223,17.48151494,18.68065389,19.22765471,18.64955632,18.79525334,16.64403428,18.30889421,17.2738128,17.47514472,0.055236241,-1.412808061,0.055236241,0.240093529,NA,12.5777588419379,"NS_INT","O08749"
"211","O08756",NA,1513,14.04206239,14.83987497,16.12528406,17.08303912,16.53526146,16.64843917,13.81479637,15.4616364,15.14985884,15.50671006,0.007745418,-1.614755539,0.007745418,0.131329092,NA,21.1095513953229,"INT","O08756"
"212","O08759","Ube3a",202,9.651113343,9.177247,11.27415783,11.61537715,11.06433643,11.31129546,10.71924709,11.86151238,11.89444877,11.85362908,0.423064664,0.265917614,0.423064664,0.651066967,NA,3.73593247111823,"NS","O08759"
"213","O08788","Dctn1",543,13.06601318,13.16118347,15.84511535,16.5443737,15.9772176,15.96686209,14.95694501,16.58745846,16.18008151,15.98344432,0.670948339,-0.156409864,0.670948339,0.819907286,NA,1.73310917909939,"NS","O08788"
"214","O08807","Prdx4",619,16.31295384,15.7934509,19.07514484,19.35573822,18.77468412,19.08656647,17.84561256,19.43369546,19.24048857,18.90598041,0.565819141,-0.216589168,0.565819141,0.756591632,NA,2.47322364955964,"NS","O08807"
"215","O08808","Diaph1",513,13.168406,12.76885826,15.70639073,16.46019329,15.82239043,15.88353041,14.93578868,16.43706132,16.17786049,15.80103518,0.720422518,-0.130189796,0.720422518,0.847250147,NA,1.42412721046417,"NS","O08808"
"216","O08810","Eftud2",1110,15.7053894,16.21297128,18.24502341,19.23584596,18.47456945,18.52183044,17.15115531,18.87138189,18.05970357,17.82314329,0.148198913,-0.642971298,0.148198913,0.371653498,NA,8.29154981780666,"NS","O08810"
"217","O09012","Pex5",508,11.00521439,11.49226012,14.81868203,15.34493776,14.7406938,14.88517204,13.95208846,15.50128391,15.06105262,14.78201832,0.727518314,-0.123260581,0.727518314,0.851741919,NA,1.38156069601119,"NS","O09012"
"218","O09167",NA,291,14.38458141,14.69163448,15.92643499,17.07650248,16.24432667,16.51452914,15.98308267,17.28410113,16.13837181,16.8591465,0.741871142,0.125727204,0.741871142,0.860063984,NA,1.29671522184862,"NS","O09167"
"219","O35071","Kif1c",798,14.05773794,14.01837407,16.32481342,17.05632019,16.31553878,16.37771891,15.08285591,16.82848363,16.46115967,16.24466114,0.37749959,-0.364307736,0.37749959,0.614709621,NA,4.23083515719122,"NS","O35071"
"223","O35129","Phb2",1492,14.39039351,15.13810036,16.86390237,17.89562295,17.01465256,17.64947526,14.82100968,16.39172482,16.09729226,16.05069792,0.008630812,-1.515732114,0.008630812,0.131329092,NA,20.639483432732,"INT","O35129"
"224","O35286","Dhx15",338,14.43930063,13.16771869,15.39755677,16.58503681,15.78961575,15.80801569,15.05100821,16.46635558,16.04326786,16.23156926,0.907570721,0.052993975,0.907570721,0.95195642,NA,0.421195232688592,"NS","O35286"
"225","O35295","Purb",753,12.63970894,11.91225315,13.89779919,14.68633737,14.02418697,14.31471609,12.74611157,14.45940753,14.25958439,14.14547574,0.460012996,-0.328115097,0.460012996,0.681176726,NA,3.37229898728514,"NS","O35295"
"226","O35326","Srsf5",233,14.96131403,13.82286954,16.81403164,17.01465256,17.00349595,16.4926043,16.32377607,17.35543713,17.20991023,17.26315915,0.549706612,0.206874531,0.549706612,0.744204135,NA,2.5986903920701,"NS","O35326"
"227","O35344","Kpna3",415,13.08807891,12.05073347,14.63003051,15.01601899,14.5301055,14.5300405,13.78555464,15.12920251,14.78795356,14.85802887,0.920674342,-0.036363979,0.920674342,0.961986652,NA,0.35893959903894,"NS","O35344"
"228","O35350","Capn1",1066,11.40253524,11.43062169,14.8349646,15.86045742,15.22716083,15.31889849,13.7584291,15.27035964,15.16102307,14.63974179,0.151439805,-0.602981937,0.151439805,0.375720113,NA,8.19759958258988,"NS","O35350"
"229","O35382","Exoc4",774,9.949041899,9.177247407,13.00130051,13.62703875,12.77633909,12.80899258,12.18267114,13.18540316,12.51910762,12.94747108,0.305727118,-0.344754485,0.305727118,0.552675342,NA,5.14666037638236,"NS","O35382"
"230","O35459","Ech1",1109,11.47816289,12.1524433,13.65608963,14.277578,13.36262878,13.95882455,11.9467601,13.58096514,13.6836526,13.47281774,0.187623585,-0.642731348,0.187623585,0.424169824,NA,7.26712570053186,"NS","O35459"
"231","O35465","Fkbp8",370,11.94032199,11.83981652,15.37878777,16.7925185,15.6003101,15.97553378,14.9278243,16.80309737,16.14932719,15.87523271,0.996524378,0.002082857,0.996524378,0.998186553,NA,0.0151207267711029,"NS","O35465"
"232","O35516","Notch2",66,11.45316773,10.93450176,11.81426201,12.83741112,11.61466384,12.63583146,12.6200365,12.8414071,14.0193301,12.43003432,0.133548854,0.752159896,0.133548854,0.353958751,NA,8.74359834363774,"NS","O35516"
"233","O35593","Psmd14",192,15.84367574,15.91839742,17.20533508,17.26590801,17.56584585,17.70832952,17.03391764,18.19662134,18.10548911,17.64877887,0.289746274,0.309847123,0.289746274,0.538018427,NA,5.37982140150023,"NS","O35593"
"234","O35639","Anxa3",201,13.89064428,13.02427396,15.12307058,15.42236048,14.83521156,15.42554375,14.76341987,16.13891172,15.73803947,15.23653746,0.46594259,0.267680537,0.46594259,0.687318029,NA,3.31667590567861,"NS","O35639"
"235","O35643","Ap1b1",971,12.65725145,12.35469017,14.64413794,15.85133425,14.9684418,14.8446077,13.33399388,15.2105572,14.3929211,15.33326019,0.338952813,-0.509447327,0.338952813,0.583414028,NA,4.69860757490464,"NS","O35643"
"236","O35658",NA,719,15.00693964,14.3279736,15.01192607,15.58402294,15.39760779,15.6056242,14.45378506,15.58190669,15.20097521,15.16290266,0.324456263,-0.299902843,0.324456263,0.571858063,NA,4.8884383821015,"NS","O35658"
"237","O35678","Mgll",71,8.745844,9.177247,9.812466,10.00520347,10.06609,9.964903972,10.05568,10.53362175,10.89860139,9.871751,0.057669952,0.731057847,0.057669952,0.243751316,NA,12.3905041006203,"NS","O35678"
"238","O35685","Nudc",1097,10.4841449,11.83246579,15.81219324,16.87848705,16.11190959,15.87595026,14.60399379,16.25588322,15.57675683,15.73156656,0.221064542,-0.627584933,0.221064542,0.462063562,NA,6.55480911191815,"NS","O35685"
"239","O35737","Hnrnph1",223,13.68410866,11.94840374,14.02961092,14.93911606,14.12666755,14.38929208,13.57233826,15.09749039,14.8976333,14.80729446,0.667101237,0.222517445,0.667101237,0.8175752,NA,1.75808254038204,"NS","O35737"
"240","O35855","Bcat2",599,13.18566864,14.13247425,15.14358071,15.96524311,15.19219393,15.52319115,14.47161504,15.91554922,15.48516607,15.13024242,0.603480219,-0.205409035,0.603480219,0.775155837,NA,2.1933696072809,"NS","O35855"
"241","O35857","Timm44",1557,12.93141586,13.64397439,17.22863083,17.88885269,17.17321979,16.90248394,14.58255365,16.0483931,15.49403969,15.45150195,0.001257737,-1.904174714,0.001257737,0.131329092,NA,29.0041016285727,"INT","O35857"
"242","O35945","Aldh1a7",127,13.44875236,12.65274555,15.23084948,16.08077482,15.2690207,15.7783934,14.9765462,16.78109144,16.37059562,16.20429863,0.29279707,0.493373376,0.29279707,0.538435347,NA,5.33433273546702,"NS","O35945"
"243","O35954","Pitpnm1",600,11.4009792,11.45838506,14.59302688,15.10256196,15.09303086,14.93445334,13.91973979,15.12619534,15.13313403,14.72140464,0.495842905,-0.205649811,0.495842905,0.710838993,NA,3.04655896691727,"NS","O35954"
"244","O54692","Zw10",401,10.9077169,11.55089105,13.69544581,13.77961677,13.50655553,14.02997735,12.94093753,14.10893277,14.39446269,13.44979348,0.933912159,-0.029367245,0.933912159,0.963466342,NA,0.296939702962587,"NS","O54692"
"245","O54724","Cavin1",215,15.32321741,14.3363154,16.75234397,17.24892699,16.9128399,17.13465379,15.84234727,17.6330047,17.78858188,17.71899548,0.643857616,0.233541175,0.643857616,0.80482202,NA,1.91210162799105,"NS","O54724"
"246","O54754","Aox1",545,8.745844,9.177247,13.50478061,14.37952102,13.77090177,13.97846288,12.65198887,14.36614201,14.178337,13.80451332,0.723337136,-0.15817127,0.723337136,0.848229879,NA,1.40659237729001,"NS","O54754"
"247","O54774","Ap3d1",804,14.14223471,13.77799481,16.9456953,17.41304652,16.92610652,16.67661816,15.74339503,16.95061978,16.84052187,16.95352143,0.28020922,-0.368352094,0.28020922,0.531206407,NA,5.52517578795978,"NS","O54774"
"248","O54833","Csnk2a2",871,8.745844,10.54187101,13.11504365,13.80372753,13.06506265,13.41930186,11.77852893,13.50432245,13.37897215,13.1199462,0.384312733,-0.405341494,0.384312733,0.620858228,NA,4.15315226308408,"NS","O54833"
"249","O54931","Pakap",1373,12.14041608,12.76004782,16.23960983,17.09259821,16.89409589,16.89175951,14.51542221,16.11567029,16.16931903,15.86855176,0.031949459,-1.112275038,0.031949459,0.179577995,NA,14.9553649134921,"INT","O54931"
"250","O54988","Slk",539,13.8366381,12.34824496,14.59786355,15.51097611,14.78616251,15.20744046,13.54723187,15.29607931,15.21770441,15.4381028,0.785743555,-0.150831062,0.785743555,0.879864004,NA,1.04719172562263,"NS","O54988"
"251","O55023",NA,836,13.54582411,13.51477891,15.97455736,16.34490417,16.17150033,16.11840643,14.79083227,16.16627825,16.21853566,15.88004643,0.25897469,-0.388418919,0.25897469,0.513034195,NA,5.86742678121265,"NS","O55023"
"252","O55029","Copb2",547,9.916131484,10.27646228,14.24952451,14.9286109,14.26159807,14.02787306,13.50084188,14.81059829,14.37313591,14.14288637,0.630135103,-0.160036024,0.630135103,0.794369851,NA,2.00566326424293,"NS","O55029"
"253","O55106","Strn",245,11.48676272,11.36418927,14.18027551,14.66581307,14.31548398,14.49867719,13.63436871,14.92135355,15.14362099,14.71515166,0.580987445,0.188561287,0.580987445,0.761934637,NA,2.35833252508351,"NS","O55106"
"254","O55131","Septin7",1018,11.93108347,11.74280207,14.67011554,15.77254103,14.76885764,14.92236798,13.54915486,15.16838912,14.70490755,14.46418943,0.196557579,-0.561810307,0.196557579,0.433381566,NA,7.06510205700828,"NS","O55131"
"255","O55137","Acot1",1044,12.6582338,12.91090501,15.23735936,15.51643873,14.04857202,14.91040851,13.98040738,14.79202768,14.23069598,14.38093449,0.128186793,-0.582178274,0.128186793,0.348620114,NA,8.92156717583866,"NS","O55137"
"256","O55142","Rpl35a",801,13.83149597,15.06004609,16.29360774,16.89269361,16.58474616,16.62502479,15.85547412,16.88106703,15.90643298,16.28964804,0.316054861,-0.36586253,0.316054861,0.562412035,NA,5.00237525730961,"NS","O55142"
"257","O55143","Atp2a2",1095,13.89585183,13.94215502,16.2034785,16.93929774,16.1879672,16.22652802,14.69181052,16.35038546,15.99347465,16.01477517,0.142455513,-0.626706419,0.142455513,0.365574042,NA,8.46320738989269,"NS","O55143"
"258","O55222","Ilk",722,14.27029292,14.59543233,15.90949576,16.2329455,15.90884834,15.89994691,14.70728833,16.11515007,15.93737292,15.98219146,0.375066313,-0.302308432,0.375066313,0.612539143,NA,4.25891940741841,"NS","O55222"
"259","O55229","Chkb",807,14.57187113,13.74157232,15.77715256,16.19867524,15.51085687,16.21247739,14.22007597,16.12084535,16.00026414,15.87989431,0.45815557,-0.369520569,0.45815557,0.680759872,NA,3.3898702915668,"NS","O55229"
"260","O55239","Nnmt",20,13.6439689,14.28084325,17.345076,17.63898734,16.86532248,16.94660934,17.30625754,18.76645773,19.16575103,18.96933031,0.018390617,1.352950363,0.018390617,0.153957165,NA,17.3540370006044,"POS","O55239"
"261","O70133","Dhx9",461,13.29969518,12.54014763,14.63495063,15.48451666,14.63407067,14.94072726,14.19996555,15.29881393,14.8343477,15.0004258,0.784976433,-0.09017806,0.784976433,0.879864004,NA,1.05143381690027,"NS","O70133"
"262","O70194","Eif3d",999,11.8144623,12.50648115,13.79948401,14.92564716,13.68507727,14.17889823,12.83624765,14.25244369,13.66010734,13.68101874,0.215457957,-0.539822308,0.215457957,0.455983882,NA,6.66637462506774,"NS","O70194"
"263","O70250","Pgam2",867,15.48230378,14.24963199,18.20781509,18.48101103,17.76791286,17.83355722,16.82773965,18.8027183,18.01900425,17.03133506,0.454559054,-0.402374738,0.454559054,0.67726806,NA,3.42409687446833,"NS","O70250"
"264","O70251","Eef1b2",1201,13.09145192,12.71362279,16.17465266,16.68838692,16.12078462,15.72083208,14.45095346,15.97398878,15.50633858,15.82781406,0.089896934,-0.736390346,0.089896934,0.304629853,NA,10.4625511994183,"NS","O70251"
"265","O70305","Atxn2",1400,11.6602635,11.4974358,15.13828823,16.16408541,15.43119423,15.07958311,13.29628137,14.9074202,14.45679893,14.25590695,0.016594664,-1.224185881,0.016594664,0.148622537,NA,17.8003153653186,"INT","O70305"
"266","O70310","Nmt1",1334,11.11648192,11.39765777,16.62299171,17.28275313,16.59677339,16.19539469,14.89770825,16.34391681,15.81444579,15.5245157,0.022292032,-1.029331592,0.022292032,0.156394844,NA,16.5185034218979,"INT","O70310"
"267","O70311","Nmt2",1246,12.7181194,12.68449512,15.80868256,16.82848682,16.26300444,16.04976527,14.55416873,15.98811245,15.72044303,15.42639892,0.053592453,-0.815203994,0.053592453,0.236096484,NA,12.7089636424799,"NS_INT","O70311"
"268","O70318","Epb41l2",792,12.88844846,12.61993528,15.91500409,16.9027613,16.54619985,16.47963289,14.89327887,16.4248963,16.63169415,16.46387989,0.426777714,-0.357462228,0.426777714,0.653190304,NA,3.6979826717523,"NS","O70318"
"269","O70325","Gpx4",1299,13.19365178,13.64079207,15.81037872,16.80840737,15.87362793,16.36195296,14.1416663,15.73159042,15.44040667,15.88888121,0.073977133,-0.912955593,0.073977133,0.277541052,NA,11.309025038723,"NS_INT","O70325"
"270","O70378","Emc8",922,12.42977286,12.12163064,14.58596011,15.78744348,14.6513881,14.97454903,13.1271238,15.31337908,15.06772845,14.65776504,0.410966651,-0.458336091,0.410966651,0.642935864,NA,3.86193418694013,"NS","O70378"
"271","O70423","Aoc3",100,14.99300506,14.83854723,15.9008273,16.00031275,15.65747908,16.40819704,15.57601187,16.54585527,17.44896453,16.75902992,0.171156469,0.590761356,0.171156469,0.403852757,NA,7.66606681697533,"NS","O70423"
"272","O70492",NA,309,13.23861372,12.96618097,14.08729708,15.43100783,14.25096453,14.78856541,13.75739001,15.25646671,15.00724632,14.93138389,0.821439173,0.098663019,0.821439173,0.901422977,NA,0.854245902429189,"NS","O70492"
"273","O70503","Hsd17b12",962,14.95787066,14.99204335,17.03901687,16.75006959,16.43857091,17.11742906,15.82921757,16.79597269,16.66941021,16.0447053,0.095733396,-0.501445165,0.095733396,0.311467936,NA,10.1893653486202,"NS","O70503"
"274","O70571","Pdk4",1562,13.32034,15.710602,16.70421933,17.60646034,17.01460583,17.25187606,14.31054185,16.02327788,15.30406143,15.22516425,0.013060678,-1.928529036,0.013060678,0.139143168,NA,18.8403427757734,"INT","O70571"
"275","O70589","Cask",759,12.76339912,14.99532551,17.62456702,17.75570912,17.59565086,17.43884057,16.98515262,18.09697246,17.0628683,16.94775107,0.527061462,-0.33050578,0.527061462,0.729915193,NA,2.78138737631781,"NS","O70589"
"276","O88343","Slc4a4",1614,12.20971332,13.69574974,16.5031257,17.95349102,16.69821585,16.45199179,13.06106794,15.43634045,14.43301963,14.53219692,0.004879905,-2.536049856,0.004879905,0.131329092,NA,23.1158863258282,"INT","O88343"
"277","O88448",NA,558,8.745844,11.57638986,14.03866183,15.08339622,14.63900148,14.61488235,13.37000622,15.14788063,14.82615121,14.35762073,0.716461838,-0.168570772,0.716461838,0.844419953,NA,1.44806937140191,"NS","O88448"
"278","O88487","Dync1i2",428,10.76826705,10.94865925,14.65228481,15.54608054,14.45584091,14.70336289,14.20120501,15.27852206,14.90015925,14.78115477,0.877110307,-0.04913202,0.877110307,0.934437778,NA,0.569457855291324,"NS","O88487"
"279","O88492","Plin4",189,14.85031512,13.90012823,16.71195713,17.12043308,16.84554242,16.69663298,16.18325264,17.5304417,17.63431408,17.2816245,0.422317599,0.313766828,0.422317599,0.650640535,NA,3.74360820092188,"NS","O88492"
